rooms	studio	total_area	living_area	kitchen_area	prepayment	balconies	floor	floors	deposit	ceiling_height	gaz	garbage_chute	building_year	rent	refit_cosm	refit_design	refit_euro	refit_rnv	view_from_windows_both	view_from_windows_street	view_from_windows_yard	utility_bills_by_counters	utility_bills_no	utility_bills_yes	walls_block	walls_brick	walls_ferroc	walls_mixed	walls_mono	walls_panel	ceiling_type_concr	ceiling_type_ferroc	ceiling_type_mixed	ceiling_type_mono	ceiling_type_wood	холодильник	интернет	посудомоечная машина	фитнес	кондиционер	стиральная машина	телевизор	закрытая территория	парк	мебель на кухне	можно с детьми	микроволновая печь	плита	мебель в комнатах	можно с животными
0.1111111111111111	0	0.08355795148247978	0.046529366895499615	0.16964285714285715	0.0	0.0	0.5806451612903226	0.6176470588235294	0.05714285714285714	0.25666666666666665	1	1	0.9475806451612904	2	0	0	1	0	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	0	0	1	1	1	0	0	1	1	0	0	0	1	0	0	1	0
0.1111111111111111	0	0.0628032345013477	0.05225019069412662	0.06785714285714285	0.0	0.3333333333333333	0.06451612903225806	0.20588235294117646	0.05285714285714286	0.2333333333333334	1	1	0.7620967741935484	2	0	0	1	0	0	0	1	0	1	0	0	1	0	0	0	0	0	1	0	0	0	1	1	0	0	0	1	1	0	0	0	0	0	0	1	0
0.2222222222222222	0	0.1105121293800539	0.03318077803203661	0.0625	0.0	0.0	0.0	0.23529411764705882	0.09285714285714286	0.26333333333333336	1	1	0.8467741935483871	3	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.1111111111111111	0	0.07277628032345014	0.06559877955758962	0.0625	0.0	0.3333333333333333	0.22580645161290322	0.20588235294117646	0.04	0.16666666666666666	1	1	0.7862903225806451	1	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0
0.1111111111111111	0	0.07816711590296496	0.02250190694126621	0.0625	0.0	0.3333333333333333	0.3225806451612903	0.5882352941176471	0.05714285714285714	0.24000000000000007	0	1	0.9637096774193549	2	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.1111111111111111	0	0.09164420485175202	0.027078565980167814	0.2080357142857143	1.4285714285714286e-6	0.3333333333333333	0.41935483870967744	0.6764705882352942	0.0	0.19333333333333336	0	0	0.9758064516129032	3	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	1	1	0	0	0	1	0	0	0	1
0.4444444444444444	0	0.2991913746630728	0.2181540808543097	0.30357142857142855	0.0	0.0	0.06451612903225806	0.08823529411764706	0.32857142857142857	0.6666666666666666	1	0	0.43548387096774194	5	0	1	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.0	1	0.05390835579514825	0.06178489702517163	0.026785714285714284	0.0	0.3333333333333333	0.25806451612903225	0.23529411764705882	0.07142857142857142	0.25999999999999995	1	0	0.9919354838709677	3	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	1	1	1	0	0	1	1	0	0	0	1	0	0	1	0
0.0	1	0.04851752021563342	0.06178489702517163	0.12767857142857145	1.4285714285714286e-6	0.3333333333333333	0.45161290322580644	0.6470588235294118	0.04	0.25999999999999995	1	0	0.9919354838709677	1	0	0	1	0	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	1	1	1	0	1	1	0
0.1111111111111111	0	0.08355795148247978	0.06559877955758962	0.125	0.0	0.3333333333333333	0.16129032258064516	0.058823529411764705	0.09857142857142857	0.26333333333333336	0	0	0.5201612903225806	3	0	1	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	1	0	0	0	1	0
0.2222222222222222	0	0.1105121293800539	0.11136536994660565	0.06696428571428571	0.0	0.0	0.12903225806451613	0.08823529411764706	0.09285714285714286	0.3333333333333333	0	0	0.6491935483870968	3	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0
0.1111111111111111	0	0.08355795148247978	0.05034324942791762	0.09821428571428571	0.0	0.3333333333333333	0.03225806451612903	0.2647058823529412	0.07142857142857142	0.24000000000000007	0	1	0.9637096774193549	3	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	1	0	0	0	1	1	0	0	1	1	0	0	1	0
0.3333333333333333	0	0.24528301886792453	0.16094584286803967	0.25892857142857145	0.0	0.0	0.06451612903225806	0.2647058823529412	0.2857142857142857	0.27999999999999997	0	1	0.9596774193548387	5	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	1	1	1	0	0	1	1	0	0	1	0	0	0	1	0
0.1111111111111111	0	0.09164420485175202	0.027078565980167814	0.2080357142857143	1.4285714285714286e-6	0.3333333333333333	0.12903225806451613	0.4117647058823529	0.06428571428571428	0.3	0	0	0.9233870967741935	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0
0.0	1	0.04851752021563342	0.09229595728451565	0.03571428571428571	0.0	0.3333333333333333	0.5161290322580645	0.6764705882352942	0.05	0.25999999999999995	0	0	0.9919354838709677	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.3333333333333333	0	0.1495956873315364	0.14187643020594967	0.0625	0.0	0.3333333333333333	0.0967741935483871	0.20588235294117646	0.08571428571428572	0.18333333333333326	1	1	0.7983870967741935	3	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	1	0	0	0	1	1	0	0	1	1	0	0	1	0
0.2222222222222222	0	0.12237196765498652	0.10717009916094584	0.06428571428571428	1.4285714285714286e-6	0.3333333333333333	0.12903225806451613	0.23529411764705882	0.06428571428571428	0.16666666666666666	1	1	0.875	2	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	1	1	0	0	0	1	1	0	0	1	1	1	1	1	0
0.2222222222222222	0	0.1725067385444744	0.12280701754385967	0.125	0.0	0.3333333333333333	0.25806451612903225	0.4117647058823529	0.16428571428571428	0.22999999999999998	1	1	0.9556451612903226	5	0	1	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	0	0	1	1	1	0	1	1	1	0	0	0	1	0	0	1	1
0.1111111111111111	0	0.07008086253369272	0.02021357742181541	0.16785714285714287	1.4285714285714286e-6	0.3333333333333333	0.1935483870967742	0.47058823529411764	0.08571428571428572	0.21666666666666665	0	1	0.9435483870967742	3	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	1	0	0	1	1	0	0	0	1	0	0	0	0
0.1111111111111111	0	0.07008086253369272	0.027459954233409613	0.125	1.4285714285714286e-6	0.3333333333333333	0.16129032258064516	0.6764705882352942	0.054285714285714284	0.2333333333333334	1	0	0.9798387096774194	2	0	0	1	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	0	1	1	1	1	1	1	0	1	1	1
0.0	1	0.04851752021563342	0.012967200610221207	0.12767857142857145	0.0	0.0	0.16129032258064516	0.23529411764705882	0.11428571428571428	0.24000000000000007	0	0	0.9798387096774194	4	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1	1	0	0	1	1
0.0	1	0.04043126684636118	0.010297482837528606	0.1125	1.4285714285714286e-6	0.3333333333333333	0.12903225806451613	0.3235294117647059	0.05714285714285714	0.24000000000000007	0	0	0.9798387096774194	2	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	1	0	0	0	1	0	0	0	1
0.2222222222222222	0	0.13746630727762804	0.11136536994660565	0.15178571428571427	0.0	0.0	0.0967741935483871	0.08823529411764706	0.08571428571428572	0.4333333333333333	1	0	0.49193548387096775	5	0	1	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	1	1	0	0	1	0
0.0	1	0.038544474393531	0.04767353165522502	0.10892857142857142	0.0	0.0	0.45161290322580644	0.47058823529411764	0.06142857142857143	0.16666666666666666	0	0	0.9758064516129032	2	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	1	1	1	0	1	1	1	0	0	1	1	0	0	1	1
0.2222222222222222	0	0.1752021563342318	0.1914569031273837	0.125	0.0	0.3333333333333333	0.25806451612903225	0.5	0.14285714285714285	0.26333333333333336	0	0	0.9314516129032258	5	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.1111111111111111	0	0.07816711590296496	0.08466819221967964	0.08035714285714286	0.0	0.0	0.0967741935483871	0.23529411764705882	0.2	0.3	1	1	0.9233870967741935	5	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	0	1	1	1	0	1	1	1	0	0	0	1	0	0	1	0
0.2222222222222222	0	0.1293800539083558	0.09992372234935164	0.28035714285714286	1.4285714285714286e-6	0.0	0.16129032258064516	0.47058823529411764	0.08571428571428572	0.16666666666666666	1	1	0.8790322580645161	3	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	1	1	0	1	0	1	1	0	1	1	1	1	1	1	0
0.0	1	0.0431266846361186	0.011441647597254006	0.11696428571428572	1.4285714285714286e-6	0.3333333333333333	0.3225806451612903	0.7941176470588235	0.0	0.24000000000000007	0	0	0.9798387096774194	2	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	1	0	0	0	1	0	0	0	1
0.2222222222222222	0	0.11159029649595686	0.09610983981693363	0.125	0.0	0.3333333333333333	0.1935483870967742	0.3235294117647059	0.12857142857142856	0.24000000000000007	0	1	0.9637096774193549	4	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	1	1	1	0	0	1	0	0	0	1	1	0	0	1	1
0.2222222222222222	0	0.1967654986522911	0.1800152555301297	0.08035714285714286	0.0	0.3333333333333333	0.12903225806451613	0.29411764705882354	0.1457142857142857	0.2333333333333334	1	0	0.9516129032258065	5	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	1	1	0	0	1	1	1	0	0	0	0	0	0	1	0
0.0	1	0.05121293800539083	0.09610983981693363	0.13214285714285715	1.4285714285714286e-6	0.3333333333333333	0.2903225806451613	0.5882352941176471	0.02857142857142857	0.3333333333333333	1	0	0.9798387096774194	2	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	1	1	0	0	0	1	1	0	1	1	1	1	1	1	0
0.3333333333333333	0	0.1967654986522911	0.1838291380625477	0.13392857142857142	1.4285714285714286e-6	0.0	0.12903225806451613	0.14705882352941177	0.10714285714285714	0.3333333333333333	1	0	0.5443548387096774	3	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	1	1	0	1	0	1	1	1	0	1	0	1	1	1	0
0.1111111111111111	0	0.07008086253369272	0.038901601830663615	0.125	0.0	0.0	0.06451612903225806	0.17647058823529413	0.10714285714285714	0.3366666666666666	0	0	0.8629032258064516	3	0	1	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	1	1	1	0	1	1	1	0	0	1	0	0	0	1	0
0.1111111111111111	0	0.07088948787061994	0.02021357742181541	0.14285714285714285	0.0	0.3333333333333333	0.22580645161290322	0.47058823529411764	0.07857142857142857	0.25999999999999995	0	0	0.9919354838709677	3	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.1111111111111111	0	0.1105121293800539	0.08848207475209764	0.09821428571428571	0.0	0.0	0.03225806451612903	0.058823529411764705	0.17142857142857143	0.5	1	0	0.8548387096774194	5	0	1	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	1	1	0	0	0	1	1	0	0	1	0	0	0	1	0
0.1111111111111111	0	0.07547169811320754	0.02173913043478261	0.12053571428571429	1.4285714285714286e-6	0.3333333333333333	0.3870967741935484	0.4117647058823529	0.17142857142857143	0.25666666666666665	0	0	0.9879032258064516	5	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	1	1	0	0	1	0	0	0	1	1	0	0	1	0
0.0	1	0.0646900269541779	0.07322654462242563	0.044642857142857144	0.0	0.3333333333333333	0.1935483870967742	0.4117647058823529	0.054285714285714284	0.2333333333333334	0	1	0.9516129032258065	2	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	1	1	0	0	0	1	1	0	0	1	0	0	0	0	1
0.1111111111111111	0	0.08355795148247978	0.024408848207475208	0.16964285714285715	0.0	0.3333333333333333	0.22580645161290322	0.38235294117647056	0.08571428571428572	0.2666666666666666	0	0	0.9838709677419355	3	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1	1	0	0	1	0
0.3333333333333333	0	0.2722371967654987	0.2715484363081617	0.19642857142857142	0.0	0.3333333333333333	0.16129032258064516	0.5	0.1357142857142857	0.25999999999999995	1	0	0.9919354838709677	4	0	0	1	0	0	0	1	0	1	0	0	1	0	0	0	0	0	1	0	0	0	1	1	1	0	0	1	1	0	0	0	1	0	0	1	1
0.1111111111111111	0	0.0765498652291105	0.05758962623951182	0.09732142857142857	0.0	0.3333333333333333	0.25806451612903225	0.5588235294117647	0.05	0.24000000000000007	1	1	0.9637096774193549	2	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	1	0	0	0	1	0	0	1	0
0.0	1	0.04043126684636118	0.010297482837528606	0.1125	1.4285714285714286e-6	0.0	0.03225806451612903	0.20588235294117646	0.03142857142857143	0.3333333333333333	1	0	0.5645161290322581	2	0	1	0	0	0	1	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	1	1	0	1	0	1	1	1	1	1	0	1	0	1	0
0.0	1	0.046630727762803234	0.06216628527841343	0.0	0.0	0.3333333333333333	0.1935483870967742	0.3235294117647059	0.06428571428571428	0.25666666666666665	1	0	0.9879032258064516	2	0	0	1	0	0	1	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	1	0
0.2222222222222222	0	0.18328840970350405	0.10373760488176964	0.30357142857142855	0.0	0.0	0.12903225806451613	0.38235294117647056	0.3712857142857143	0.27333333333333326	0	1	0.967741935483871	5	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
0.1111111111111111	0	0.06873315363881402	0.06292906178489703	0.16517857142857142	0.0	0.0	0.1935483870967742	0.47058823529411764	0.08571428571428572	0.16666666666666666	0	0	0.9758064516129032	3	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	1	1	1	0	1	1	1	0	0	1	1	0	0	1	1
0.2222222222222222	0	0.14824797843665768	0.14187643020594967	0.08035714285714286	0.0	0.0	0.3225806451612903	0.6764705882352942	0.07714285714285714	0.25	1	1	0.9274193548387096	3	0	0	1	0	1	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	1	1	1	0	0	1	1	0	0	0	1	0	0	1	1
0.2222222222222222	0	0.09703504043126684	0.10297482837528604	0.08035714285714286	0.11428571428571428	0.3333333333333333	0.03225806451612903	0.3235294117647059	0.11428571428571428	0.16666666666666666	0	0	0.7419354838709677	4	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	1	1	0	0	0	1	1	0	0	1	0	0	0	1	0
0.2222222222222222	0	0.13746630727762804	0.12280701754385967	0.125	0.0	0.3333333333333333	0.06451612903225806	0.23529411764705882	0.10714285714285714	0.2833333333333334	1	0	0.9717741935483871	3	0	1	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	1	1	1	0	0	1	1	0	0	0	1	0	0	1	0
0.2222222222222222	0	0.18571428571428572	0.14721586575133488	0.2392857142857143	0.0	0.0	0.06451612903225806	0.20588235294117646	0.5	0.2666666666666666	0	0	0.9838709677419355	6	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	1	1	1	0	0	1	1	0	0	1	0	0	0	1	0
0.0	1	0.03234501347708895	0.038901601830663615	0.017857142857142856	0.0	0.0	0.06451612903225806	0.7352941176470589	0.042885714285714284	0.26333333333333336	1	0	1.0	2	0	0	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	1	1	0	0	1	0	1	0	0	0	1	0	0	1	1
0.1111111111111111	0	0.09703504043126684	0.057971014492753624	0.09821428571428571	0.06857142857142857	0.3333333333333333	0.16129032258064516	0.4411764705882353	0.06857142857142857	0.21666666666666665	0	1	0.9435483870967742	2	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	1	1	0	1	1	1	0	0	1	0	0	0	1	0
0.2222222222222222	0	0.2668463611859838	0.15331807780320367	0.3482142857142857	0.0	0.3333333333333333	0.1935483870967742	0.38235294117647056	0.18571428571428572	0.24000000000000007	0	0	0.9637096774193549	5	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0
0.0	1	0.1105121293800539	0.10373760488176964	0.24285714285714285	0.0	0.0	0.12903225806451613	0.20588235294117646	0.17142857142857143	0.27999999999999997	1	0	0.9596774193548387	5	0	1	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	1	1	1	0	0	1	1	0	0	0	0	0	0	1	0
0.2222222222222222	0	0.14555256064690028	0.13424866514111367	0.10714285714285714	0.0	0.0	0.0967741935483871	0.5588235294117647	0.10285714285714286	0.22999999999999998	1	1	0.9556451612903226	3	0	0	1	0	1	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	1	1	1	0	0	1	1	0	0	0	1	0	0	1	0
0.1111111111111111	0	0.0862533692722372	0.046529366895499615	0.03571428571428571	0.0	0.3333333333333333	0.3225806451612903	0.2647058823529412	0.12142857142857143	0.24000000000000007	0	0	0.9798387096774194	4	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.1111111111111111	0	0.07008086253369272	0.057971014492753624	0.05357142857142857	1.4285714285714286e-6	0.3333333333333333	0.12903225806451613	0.20588235294117646	0.11428571428571428	0.3366666666666666	0	0	0.8629032258064516	4	0	1	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1	1	0	0	1	0
0.3333333333333333	0	0.15363881401617252	0.15331807780320367	0.044642857142857144	0.0	0.0	0.16129032258064516	0.11764705882352941	0.07142857142857142	0.3333333333333333	1	0	0.6975806451612904	3	1	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	1	1	0	0	0	1	1	0	0	1	1	1	1	1	0
0.2222222222222222	0	0.32345013477088946	0.2257818459191457	0.2767857142857143	0.0	0.0	0.0967741935483871	0.08823529411764706	0.18857142857142858	0.26333333333333336	1	0	0.8951612903225806	5	0	1	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	1	1	1	0	0	1	1	0	0	0	1	0	0	1	1
0.1111111111111111	0	0.06064690026954178	0.05034324942791762	0.06339285714285714	0.0	0.0	0.25806451612903225	0.20588235294117646	0.04285714285714286	0.25	0	0	0.782258064516129	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	1	1	0	0	1	1	0	0	1	0
0.2222222222222222	0	0.11185983827493262	0.10373760488176964	0.07142857142857142	1.4285714285714286e-6	0.3333333333333333	0.03225806451612903	0.6176470588235294	0.00006428571428571429	0.2333333333333334	1	1	0.9637096774193549	2	0	1	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	1	0	0	1	0	1	1	1	0
0.3333333333333333	0	0.16415094339622643	0.14836003051106028	0.08750000000000001	1.4285714285714286e-6	0.3333333333333333	0.12903225806451613	0.4411764705882353	0.08857142857142856	0.2333333333333334	1	1	0.8588709677419355	3	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	1	1	0	1	0	1	1	0	1	1	1	0	1	1	0
0.1111111111111111	0	0.10512129380053908	0.05415713196033562	0.08928571428571429	0.0	0.3333333333333333	0.16129032258064516	0.4411764705882353	0.054285714285714284	0.26333333333333336	0	1	0.9314516129032258	2	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	1	0	0	0	1	1	0	0	1	0	0	0	1	0
0.0	1	0.06064690026954178	0.08466819221967964	0.15	0.0	0.3333333333333333	0.41935483870967744	0.47058823529411764	0.03571428571428571	0.24000000000000007	0	0	0.9637096774193549	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	1	1	0	0	1	0	0	0	1	0
0.2222222222222222	0	0.12129380053908356	0.11517925247902365	0.0625	0.0	0.3333333333333333	0.22580645161290322	0.6764705882352942	0.08571428571428572	0.25666666666666665	1	1	0.9475806451612904	3	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	1	1	1	0	0	1	1	0	0	0	0	0	0	1	0
0.3333333333333333	0	0.29380053908355797	0.2181540808543097	0.30357142857142855	0.0	0.0	0.0967741935483871	0.38235294117647056	0.4	0.27333333333333326	0	1	0.967741935483871	6	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
0.2222222222222222	0	0.1778975741239892	0.14187643020594967	0.125	0.0	0.0	0.0967741935483871	0.11764705882352941	0.18571428571428572	0.45999999999999996	0	0	0.5362903225806451	5	0	1	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.0	1	0.05390835579514825	0.08314263920671244	0.13749999999999998	0.0	0.0	0.06451612903225806	0.47058823529411764	0.06285714285714286	0.16666666666666666	0	0	0.9758064516129032	2	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	1	1	0	0	1	1	1	0	0	1	1	0	0	1	0
0.4444444444444444	0	0.16846361185983827	0.1971777269260107	0.04732142857142857	1.4285714285714286e-6	0.3333333333333333	0.12903225806451613	0.20588235294117646	0.08571428571428572	0.26333333333333336	1	1	0.7741935483870968	3	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.2222222222222222	0	0.14285714285714285	0.12433257055682687	0.10803571428571428	0.0	0.3333333333333333	0.16129032258064516	0.2647058823529412	0.1357142857142857	0.24000000000000007	0	0	0.9798387096774194	4	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	1	1	0	0	0	1	1	0	0	1	0	0	0	1	0
0.2222222222222222	0	0.2183288409703504	0.06559877955758962	0.16964285714285715	0.0	0.0	0.03225806451612903	0.3235294117647059	0.21428571428571427	0.4000000000000001	0	0	0.8629032258064516	5	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	1	1	1	0	1	1	1	0	0	1	0	0	0	1	0
0.0	1	0.03504043126684636	0.012204424103737605	0.017857142857142856	0.0	0.0	0.03225806451612903	0.08823529411764706	0.06	0.26333333333333336	0	0	0.39919354838709675	2	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.0	1	0.04851752021563342	0.046529366895499615	0.026785714285714284	0.0	0.0	0.06451612903225806	0.23529411764705882	0.10714285714285714	0.24000000000000007	1	0	0.9798387096774194	3	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	1	1	0	0	0	1	1	0	0	0	1	0	0	1	0
0.2222222222222222	0	0.12129380053908356	0.11136536994660565	0.09821428571428571	0.0	0.3333333333333333	0.06451612903225806	0.4117647058823529	0.05714285714285714	0.21666666666666665	1	1	0.9435483870967742	2	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	1	1	1	0	0	1	1	0	0	0	1	0	0	1	0
0.2222222222222222	0	0.11859838274932614	0.10373760488176964	0.08035714285714286	0.0	0.0	0.0	0.4411764705882353	0.06428571428571428	0.26333333333333336	0	1	0.9314516129032258	2	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	1	0	0	0	1	1	0	0	1	1	0	0	1	0
0.2222222222222222	0	0.1105121293800539	0.09610983981693363	0.08035714285714286	0.10711428571428572	0.0	0.0967741935483871	0.20588235294117646	0.10711428571428572	0.22999999999999998	0	0	0.9556451612903226	3	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	1	1	0	0	0	1	1	0	0	1	0	0	0	1	0
0.1111111111111111	0	0.07816711590296496	0.02250190694126621	0.18303571428571427	1.4285714285714286e-6	0.3333333333333333	0.06451612903225806	0.47058823529411764	0.0	0.22999999999999998	0	0	0.9959677419354839	2	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
0.3333333333333333	0	0.38005390835579517	0.12090007627765065	0.125	0.0	0.3333333333333333	0.0967741935483871	0.08823529411764706	0.17142857142857143	0.3333333333333333	0	0	0.532258064516129	5	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.2222222222222222	0	0.131266846361186	0.04004576659038902	0.07767857142857142	0.0	0.3333333333333333	0.0967741935483871	0.6176470588235294	0.05714285714285714	0.19333333333333336	0	0	0.9758064516129032	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.3333333333333333	0	0.1509433962264151	0.1800152555301297	0.07142857142857142	0.0	0.0	0.0	0.3235294117647059	0.1357142857142857	0.3366666666666666	1	0	0.8629032258064516	4	0	0	1	0	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	0	0	1	1	1	0	0	1	1	0	0	0	1	0	0	1	0
0.0	1	0.04043126684636118	0.06941266209000763	0.1125	0.0	0.0	0.45161290322580644	0.47058823529411764	0.06	0.16666666666666666	0	0	0.9758064516129032	2	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	1	1	0	0	1	1	1	0	0	1	1	0	0	1	0
0.1111111111111111	0	0.08517520215633423	0.04881769641495042	0.11071428571428572	0.0	0.0	0.45161290322580644	0.6764705882352942	0.03857142857142857	0.25999999999999995	0	0	0.9919354838709677	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
