flat_id	rooms	studio	total_area	living_area	kitchen_area	refit	prepayment	view_from_windows	balconies	floor	floors	deposit	utility_bills	ceiling_height	gaz	garbage_chute	building_year	walls	ceiling_type	rent	можно с детьми	микроволновая печь	интернет	парк	закрытая территория	кондиционер	стиральная машина	холодильник	посудомоечная машина	мебель в комнатах	можно с животными	плита	мебель на кухне	телевизор	фитнес
2060751843	3	0	142.3	100.0	18.0	euro		yard		3	6	100000	no		1	0	1899	brick	mixed	100000	0	0	1	0	0	0	1	1	1	1	0	0	0	0	0
2060739757	3	0	140.0	74.0	20.0	euro		both		2	9	200000	no		1	0	2007			200000	1	0	1	0	0	0	1	1	1	1	1	0	0	1	0
2061943571	1	0	43.0			euro	1	street	1	3	25	55000			0	0	2019	mono	ferroc	58000	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0
2061955595	2	0	73.0	40.0	12.0	euro			1	4	5	85000	no	3.5	1	0	1904	brick	mixed	85000	0	0	1	0	0	0	1	1	1	1	0	0	1	1	0
2061875374	1	0	40.0	16.0	12.0	euro		street	1	2	11	50000			0	1	2016	mono	ferroc	50000	1	0	1	0	0	0	1	1	0	1	0	0	1	1	0
2061635867	0	1	27.0	23.0						11	18	48000	no	2.5	0	0	2019	mono	ferroc	48000	1	0	1	0	0	1	1	1	0	1	1	0	1	1	0
2061795024	1	0	36.0	12.0	12.0	design			1	23	24	69990	no		0	0	2021	mono	ferroc	69990	0	0	1	0	0	0	1	1	1	1	0	0	1	1	0
2060902583	0	1	23.0	16.0		euro	1	yard		2		28000	no	3.0	1	0				28000	1	0	0	1	0	0	1	1	0	1	1	1	1	1	1
1897194681	2	0	70.0	40.0	12.0	cosm	1	street	1	6	6	85000	by_counters		1	0	1861	brick	mixed	85000	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0
2061975222	1	0	43.0	32.0	5.0	design			1	3	9	89990	no		0	0	2019	ferroc	ferroc	89990	0	0	1	0	0	1	1	1	0	1	0	0	1	1	0
2060409213	4	0	243.0	106.8	40.0		700000		2	12	12	700000	no	3.1	0	0	2009	mixed	ferroc	700000	1	0	1	0	0	1	1	1	1	1	0	0	1	1	0
2061381132	1	0	40.0	15.0	17.0	design			1	4	16	60000	yes		0	0	2012	mono	ferroc	60000	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
2061696858	3	0	112.0	55.0	27.0	euro	1	yard		4	6	85000	no	3.0	1	0	1907	brick	ferroc	85000	1	1	1	0	1	1	1	1	1	1	0	1	1	1	0
2058517717	2	0	57.2	30.4	8.0	euro	1	yard	1	16	15	45000	no	2.5	1	1	1978	block	ferroc	45000	1	0	1	0	0	0	1	1	0	1	0	1	1	1	0
2061490598	1	0	46.0			design	1	yard	2	11	24				0	0	2019	mono	ferroc	76000	1	0	0	0	0	0	1	1	1	0	0	0	0	1	0
2061381021	5	0	134.0	53.0	37.0	design	1	both	2	9	9	135000	yes	3.0	0	0	2004	mono	ferroc	270000	1	0	1	0	0	0	1	1	1	1	0	0	1	0	0
2062038846	0	1	24.0			cosm	1	yard	1	5	13	40000			0	0	2020	brick	ferroc	42000	1	0	0	0	0	0	1	1	0	0	1	0	0	1	0
2062118855	1	0	30.0			euro	1	yard	1	16	20				0	0	2020	mixed	ferroc	54500	1	0	0	0	0	0	1	1	0	0	0	0	0	1	0
2060403734	3	0	110.0	53.0	20.0		280000			5	7	280000	no		0	0	2007	mono	ferroc	280000	0	0	1	0	0	1	1	1	1	1	0	0	1	1	0
2061802136	1	0	30.0	15.0	8.0	euro		yard	1	14	19	45000			0	0	2023	brick	ferroc	45000	1	0	1	0	0	0	1	1	0	1	1	0	1	1	0
2061837925	0	1	26.0	17.0	4.0				1	4	13	37000	no		1	0	2020	mixed	ferroc	37000	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0
2061781199	2	0	50.0	20.0	20.0	euro		yard		3	4	110000	no		1	0	2020	mono	ferroc	110000	1	0	1	0	0	1	1	1	1	1	0	0	0	1	0
2061625683	3	0	60.5	38.6	6.3	cosm	1	street	1	7	9	20000	no	2.5	1	1	1982	panel	ferroc	40000	1	0	1	1	0	0	1	1	0	1	0	1	1	1	1
2061772761	1	0	45.0	20.0	15.0	design		yard	1	2	8	90000	no		0	0	2019	mono	ferroc	90000	1	0	1	0	0	0	1	1	1	1	0	0	1	0	0
2061802555	4	0	120.0	60.0	35.0	design		yard		3	5	230000	no	4.0	1	0	1885	brick	mixed	230000	1	0	1	0	0	1	1	1	1	1	0	0	0	1	0
2061311192	4	0	59.0	51.3	8.3	design		yard		4	4	55000			0	0	1904	brick	mixed	55000	1	0	1	0	0	0	1	1	0	1	0	0	1	1	0
2061380871	3	0	98.0	55.0	15.0	design			1	4	7	210900	no		0	0		mixed		210900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2061803252	3	0	90.0	60.0	12.0	euro		yard	2	5	5	140000	no		1	0	1895	brick	mixed	140000	1	0	1	0	0	1	1	1	1	1	1	0	0	1	0
2062116495	0	1	33.0	22.0	6.0	design			1	7	16	38000	no		0	1	2013	mono	ferroc	38000	0	0	1	0	0	0	1	1	0	0	1	0	1	1	0
2061328459	0	1	30.0			euro	1	yard		2	5	47000			0	0	1880	brick	mixed	49500	1	0	0	0	0	0	1	1	0	0	1	0	0	1	0
2062081977	0	1	27.0			euro	1	yard	1	2	19				1	0	2015	mixed	mixed	49500	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0
2061526669	1	0	38.0	17.0	13.0	design			1	4	15	50000	no		0	0		brick		50000	0	0	1	0	0	0	1	1	0	1	0	0	1	1	0
2060809575	1	0	35.0	17.0	6.0	euro	1	yard		4	6	20000	no		0	0	1798	brick		40000	1	1	1	0	0	1	1	1	0	1	1	1	1	1	0
2061975646	0	1	24.6	12.7	5.0	cosm	1	yard	1	16	24	30000		2.75	0	0	2021	mono	ferroc	30000	0	0	1	0	0	0	1	1	0	1	1	0	0	1	0
2061604455	2	0	75.0	34.0	14.0	design		yard		2	8	250000	no		1	0	2016	mono	ferroc	200000	0	0	1	0	0	1	1	1	1	1	0	0	0	1	0
2061380989	3	0	84.0	68.0	13.0	euro			1	13	24	90000	no		0	0	2015	mixed	ferroc	100000	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
2060917050	0	1	28.0	24.0	4.0	cosm	нет	both		2		32500	no	2.5	1	0				65000	1	1	1	0	0	1	0	1	0	1	1	1	1	1	0
2060696303	3	0	93.0		9.0	design		yard		2	3			3.0	0	0		brick		120000	0	0	0	0	0	0	1	1	0	1	0	0	0	1	0
2060800990	3	0	60.0	40.0	3.0	euro		yard		2	4	100000	no		1	0		brick		100000	1	0	1	0	0	0	1	1	1	1	0	0	0	1	0
2062014918	2	0	70.0	45.0	15.0	design				16	21	120000	no		0	1	2010	mono	ferroc	120000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2061147039	2	0	66.0	42.0	10.0	euro	1	yard	2	4	5	85000	no	3.0	1	0	1881	block		85000	0	1	1	1	0	0	1	1	1	1	0	1	1	1	0
1938821962	0	1	21.0	13.0	3.0	euro		both		3	27	30020	yes		1	0	2025			38000	1	0	1	0	0	1	0	1	0	1	1	0	0	1	0
2061548404	3	0	69.4	42.0	10.0	cosm		yard	1	10	12	45000			0	1	1994	panel	ferroc	45000	1	0	1	0	0	0	1	1	0	1	0	0	1	1	0
2061076263	1	0	36.0			euro	1	street	1	10	13				0	0	2021	ferroc	ferroc	48500	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0
2061952850	1	0	38.0			euro	1	yard	1	8	19				0	1	2006	panel	ferroc	42000	1	0	0	0	0	0	1	1	0	0	0	0	0	1	0
2061111755	1	0	36.0	25.0	10.0	design		yard	1	13	13	80000	no		1	0	2022	mixed	ferroc	80000	1	0	1	0	0	1	1	1	1	1	1	0	0	1	0
2061616190	0	1	20.0			euro	1	yard		2	7	45000			0	0	1879	brick	ferroc	47500	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0
2061635849	0	1	24.5	16.5						5	18	43000	no	2.5	0	0	2019	mono	ferroc	43000	1	0	1	0	0	1	1	1	1	1	1	0	1	1	0
2061796026	2	0	59.0	37.0	11.0	cosm		yard	1	8	24	45000			0	1	2011	mono	ferroc	45000	1	0	1	0	0	0	1	1	0	1	1	0	1	1	0
2062118413	0	1	23.1	14.4					1	2	19	37000	no		1	0	2023	brick	ferroc	37000	0	0	1	0	0	0	1	1	0	1	0	0	0	1	0
2061379452	3	0	134.0	89.0	15.0	design			1	4	9	185000	no		0	0	2001	mixed	ferroc	185000	1	0	1	0	0	0	1	1	1	1	1	0	1	0	0
2061046940	1	0	42.0			euro	1	street	1	5	22	45000			0	1	2012	mono	ferroc	47500	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0
2061797317	1	0	29.6	16.0	6.0	cosm	1			8	9	18000	no		1	1	1978	brick	ferroc	18000	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0
2061643585	3	0	69.9	41.7	10.8	euro	1	yard	1	5	17	62000	no	2.7	1	1	1990	panel	ferroc	62000	1	0	1	1	0	0	1	1	0	1	0	1	1	1	1
2061674609	2	0	55.0	34.3	8.0	cosm		both	1	5	5	56886	no	3.2	1	0	1958	brick	ferroc	49900	1	0	1	0	0	0	1	1	1	1	0	0	0	1	0
2060461965	0	1	25.4	18.0	3.0	design	2	yard	1	8	16	30000	no	2.7	1	0	2022	mixed	ferroc	30000	0	1	0	1	1	0	1	1	1	1	0	1	1	1	1
2061500285	2	0	123.4	30.0	73.0				1	2	14	290000	no		1	0	2005	mono	ferroc	290000	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0
2061062720	0	1	19.7			euro		yard		15	22	25000	by_counters		1	0	2023	panel	ferroc	25000	1	1	0	1	0	0	1	1	0	1	0	1	1	0	0
2061897679	9	0	291.0	198.0	15.0	cosm		both		5	5	300000	no		1	0	1917	brick	mixed	300000	1	0	1	0	0	1	0	0	0	1	1	0	0	0	0
2061256911	3	0	127.0	80.0	10.0		200000			1	3	200000	yes		0	0		brick		200000	1	0	1	0	0	1	1	1	0	1	1	0	1	1	0
2061979893	0	1	22.0	6.0	3.0	euro				2	5	42000			0	0	1876	brick	wood	42000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2061900379	0	1	31.1	20.9	5.9	cosm		both		22	25	28000			0	0	2018	panel		28000	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
2061301930	2	0	50.0	28.0	8.0	cosm	1	street	1	14	25	42000	no	2.7	1	1	2013	mono	ferroc	42000	1	1	0	1	1	0	1	1	1	1	0	1	1	1	1
2061733798	2	0	44.0	30.0	10.0	euro				2	5	90000	no		1	0	1931	brick	wood	90000	0	0	1	0	0	0	1	1	0	1	0	0	1	0	0
2061169762	3	0	127.0	90.0	30.0	design		both		1	3	200000	no		1	0		brick		200000	1	0	1	0	0	0	1	1	1	1	1	0	0	1	0
2061056664	1	0	33.5	17.0	9.0				1	7	13	30000	no		1	1	2016	mono	ferroc	30000	0	0	1	0	0	0	1	1	0	1	0	0	0	1	0
1856955695	1	0	31.0	18.0	5.0	cosm	1	street	1	4	5		yes		1	0	1962	panel	ferroc	50000	0	1	1	0	0	0	1	1	0	1	0	1	1	0	0
2061771871	4	0	180.0	135.0	20.0	design			1	3	9	250000	yes		0	0	2007	mono		250000	0	0	1	0	0	1	1	1	1	1	0	0	1	1	0
2061381300	3	0	92.0	67.0	13.0	design	1	both	1	4	6	79500	yes		0	1	2014	mixed	ferroc	230000	1	0	1	0	0	0	1	1	1	1	1	0	1	0	0
2061296638	1	0	39.0	19.0	8.0				1	3	5	25000	no		1	0	1979	brick	ferroc	25000	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0
2061821622	1	0	31.0	16.0	8.0	cosm		yard		9	9	5060	no		1	1	1974	panel	ferroc	23000	0	0	0	0	0	0	1	1	0	1	0	0	0	1	0
2061671675	0	1	24.0	21.0						15	18	42000	no	2.5	0	0	2019	mono	ferroc	42000	1	0	1	0	0	1	1	1	0	1	0	0	1	1	0
2061322318	3	0	65.7	35.6	10.0					8	9				1	0	1970	mono	ferroc	70000	0	0	1	0	0	0	0	1	0	1	0	0	1	1	0
2060439676	0	1	25.0	17.0		euro		street	1	9	14	10000	no	2.7	1	0	2023	mixed	ferroc	26000	1	1	0	1	0	0	0	1	0	1	1	1	1	0	0
2062095777	2	0	62.0	30.6	14.0	euro		street		3	6	100000	no		1	0	2014	mixed	ferroc	100000	1	0	1	0	0	1	1	1	1	1	0	0	0	1	0
2062119382	3	0	66.8			design		yard	1	3	8				0	0	2023	mixed	ferroc	170000	0	0	1	0	0	0	1	1	1	1	0	0	1	1	0
2061178885	1	0	32.0	17.0	6.0					1	9	28000	yes		1	1	1979	panel	ferroc	28000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2061210382	2	0	51.0	32.0	9.2	euro		yard	1	8		40000			0	0				40000	0	0	1	0	0	0	1	1	1	1	0	0	1	1	0
2061796744	1	0	42.0			cosm	1	yard	1	16	25				0	0	2018	mono	ferroc	60000	1	0	0	0	0	0	1	1	1	0	1	0	0	1	0
2061380149	2	0	79.0	50.0	20.0	design		both	1	3	15	130000	yes	3.0	1	1	2018	mono	ferroc	130000	0	0	1	0	0	0	1	1	1	0	0	0	1	0	0
2061993357	0	1	21.0	17.0	4.0	euro			1	14	18	23000			0	0	2023	panel	ferroc	23000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2060737230	1	0	40.0	17.0	12.0		1			3	24	35000	no		1	1	2019	mono	ferroc	35000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2061992410	1	0	45.0	20.0	8.4	cosm	1	both	1	6	17	39000		2.7	0	1	1997	panel	ferroc	35000	1	0	1	0	0	0	1	1	0	1	1	0	0	1	0
2061899995	1	0	45.0		14.0	euro			1	4	12	67000			0	0	2013	mono	ferroc	67000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2061380743	1	0	42.0	16.0	12.0	euro	1	both	1	7	24	80000	yes	2.8	0	1	2015	mixed	ferroc	75000	1	0	1	0	0	0	1	1	1	1	0	0	1	0	0
2061381069	4	0	293.0	190.0	25.0	design		yard		5	6	350000	no		1	0	1910	brick	mixed	350000	1	0	1	0	0	0	1	1	1	1	0	0	1	0	0
2061381299	2	0	64.0	43.0	14.0	euro		street		7	15	140000	no		0	0	2018	mono	ferroc	140000	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
2061838410	0	1	24.0			euro	1	street	1	3	13				0	0	2022	mixed	ferroc	37000	1	0	0	0	0	0	1	1	1	0	0	0	0	1	0
2061748579	3	0	90.0	54.0	15.0		150000			5	5	150000	no		1	0	1895	brick	mixed	150000	1	0	1	0	0	1	1	1	1	1	1	0	1	1	0
2062016821	1	0	34.7	12.0	17.0				1	5	26		no		0	0	2022	mono	ferroc	35000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2061619415	0	1	14.0	9.0		euro		yard		2	4	26000			0	0	1907	brick		26000	0	0	1	0	0	0	1	1	0	1	0	0	1	1	0
2062069264	1	0	30.0	10.0	12.0				1	13	18	50000	no		0	0	2022	mono	ferroc	50000	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0
2061380885	4	0	120.0		20.0	cosm		both	1	3	22	80000	no		0	0	2013	brick	ferroc	80000	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
2061486554	2	0	50.0	30.0	15.0	design			1	5	8	220000	no		0	0	2022	mixed	ferroc	200000	0	0	1	0	0	0	1	1	1	1	0	0	1	0	0
2061877006	2	0	88.0	15.0	45.0	design				3	8	135000	no		0	0	2014	mono	ferroc	135000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2062093670	1	0	29.0	15.0	6.5	cosm				9	9	30000	no	2.5	1	1	1975	block	ferroc	30000	0	0	1	0	0	0	1	1	0	1	0	0	1	1	0
2061381379	1	0	42.0	22.0	12.0	euro		street	1	10	18	55000	no		0	1	2016	mono	ferroc	55000	1	0	1	0	0	0	1	1	0	1	1	0	1	0	0
2061946500	2	0	63.0	36.0	11.0	cosm	1	both	1	3	10	25000	no		1	0	2008	block	ferroc	47000	1	0	1	1	0	0	0	1	0	1	0	1	1	0	1
2061635854	0	1	30.1	17.1						14	18	48000	no	2.5	0	0	2019	mono	ferroc	48000	1	0	1	0	0	1	1	1	1	1	1	0	1	1	0
2061553419	0	1	26.0	16.0		euro	25000			9	12	25000	no		0	0	2017	block	ferroc	25000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2061780199	1	0	39.5	18.0	11.0	cosm	1	street	1	16	25	40000	no	2.7	1	1	2008	mono	ferroc	40000	0	0	1	0	1	0	1	1	0	1	0	1	1	0	0
2060741995	0	1	22.0	10.0	4.0	euro		both	1	6	11	19950	no		1	0	2019	mixed	ferroc	35000	1	0	1	0	0	0	1	1	1	1	1	0	0	1	0
2060627079	4	0	218.0	130.0	38.0	design		street		4	10	650000	no		1	0	2017	mono	ferroc	650000	1	0	1	0	0	1	1	1	1	1	1	0	0	1	0
2062083376	3	0	135.0	48.0	52.0	design				12	17	280000	no		0	1	2011	mixed	ferroc	280000	1	0	0	0	0	0	1	0	1	1	0	0	1	0	0
2061766293	0	1	30.0			cosm			1	2	25	30000	no		0	0	2020	mono	ferroc	30000	1	0	1	0	0	0	0	1	0	1	1	0	1	0	0
2061545645	1	0	37.0	24.0	8.0	euro		street		4	20	24700	no		1	0	2019	panel		65000	1	0	1	0	0	0	1	1	1	1	1	0	0	1	0
2061639719	3	0	105.0	65.0	11.0	euro		street		5		125000	no		1	0				125000	1	0	1	0	0	1	1	1	1	1	0	0	0	1	0
2061784093	1	0	31.2	18.0	6.5					1	5			2.5	1	0	1967	panel	ferroc	30000	0	0	0	0	0	0	0	1	0	1	0	0	1	1	0
1585238636	1	0	29.9	18.0	6.0	cosm	1	street		3	5	40000	no		1	0	1962	brick	ferroc	40000	0	1	1	1	0	0	1	1	0	1	0	1	1	0	1
2061856837	1	0	27.6	12.0	10.0	cosm		yard		13	23	25000	no		1	0	2023	mono	ferroc	25000	1	0	1	0	0	0	1	1	0	1	1	0	0	0	0
2061635860	1	0	26.0	18.0						8	18	50000	no	2.5	0	0	2019	mono	ferroc	50000	1	0	1	0	0	1	1	1	1	1	1	0	1	1	0
2061402895	1	0	43.0			design		street		4	6	63000	by_counters		1	0	1911	brick	ferroc	62990	0	1	0	0	0	0	0	0	1	1	0	1	1	0	0
2062009375	0	1	21.6	15.0					1	1	19	35000	no		1	0	2023	brick	ferroc	35000	0	0	0	0	0	0	1	1	0	1	0	0	0	1	0
2061379568	4	0	127.0	80.0	20.0	design		yard		1	10	270000	yes		0	1	2006	brick	ferroc	270000	1	0	1	0	0	0	1	1	1	1	0	0	1	0	0
2058346329	3	0	63.0	50.0	8.0	euro		yard		2	5	110000	no		1	0	1895	brick	wood	110000	1	0	1	0	0	0	1	1	1	1	0	0	0	1	0
2061794517	2	0	54.3	30.1	10.2				1	4	10	60000	no		1	1	2008	mono	ferroc	60000	1	0	0	0	0	0	1	1	0	1	0	0	0	1	0
2061793182	3	0	128.0	75.0	15.0	euro				1	3	200000	no		0	0		brick		200000	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
2060953319	3	0	76.0	50.0	12.0	euro	1	both	1	13	20	70000	no	2.7	1	0	2018	mono	ferroc	70000	1	1	1	0	1	0	1	1	1	1	1	1	1	1	0
2061921483	0	1	20.0	16.0	4.0	design		both		2	4	45000	no		1	0	1878	brick	mixed	45000	0	0	1	0	0	0	1	1	0	1	0	0	0	1	0
2060186980	5	0	218.0	113.0	27.0	design		both		4	10	650000	no		1	0	2017	mono	ferroc	650000	1	0	1	0	0	1	1	1	1	1	1	0	0	1	0
2060552200	2	0	60.8	35.0	13.0	design		yard	1	3	16	110000			0	1	2014	mono	ferroc	110000	1	0	1	0	0	0	1	1	1	1	0	0	1	1	0
2061457323	3	0	120.0	43.0	16.0	design		both	2	8	9	250000	no	3.3	1	0	2015	brick	ferroc	250000	1	0	1	0	0	1	1	1	1	1	0	0	0	1	0
2061403324	1	0	56.0	20.0	28.0	euro		both		7	8	65000	no		1	0	1958	brick	ferroc	65000	0	0	1	0	0	0	1	1	1	1	0	0	0	1	0
2061795702	6	0	204.0	130.0	14.0	euro		yard	2	13	13	200000			0	0	2003	mono	ferroc	200000	1	0	1	0	0	1	1	1	0	1	1	0	1	1	0
2061257239	1	0	44.8	18.5	10.3	euro		street	1	8	16	42000			0	1	2001	mono	ferroc	42000	1	0	0	0	0	0	1	1	1	1	0	0	1	0	0
2061193527	1	0	37.0	17.0	9.0	euro	1	yard	1	13	18	35000	no	2.7	1	0	2018	mono	ferroc	35000	1	0	1	1	1	0	1	1	0	1	0	1	1	0	1
2062083624	1	0	28.0	14.0	6.0	cosm		yard		5	15	24000			0	0	1982	ferroc	mono	24000	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
2060403883	1	0	41.0		10.0	cosm	2	yard	1	5	18	32000	no		1	0	2015	mixed	ferroc	43000	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
2061861083	3	0	100.0	45.0	30.0	design			1	3	11	230000	no		0	1	2015	mono	ferroc	200000	1	0	0	0	0	0	1	1	1	1	1	0	1	0	0
2061450118	0	1	25.0				1		1	18	26	40000	no	2.5	1	0	2021	mixed	ferroc	40000	1	0	1	1	0	0	1	1	1	1	0	1	1	1	1
2061976780	3	0	81.0	56.0	9.5	euro		both		5	5	65000	no		1	0	1959	brick	ferroc	65000	1	0	1	0	0	1	1	1	0	1	1	0	0	1	0
2062114088	4	0	73.7	48.7	6.4	cosm		both		4	9	50000	no		1	1	1978	panel	ferroc	50000	1	0	1	0	0	0	1	1	0	1	1	0	0	0	0
2061737805	0	1	24.0	16.0	4.0	design	нет	yard	1	4	4		no	2.7	0	0	2023	mono	ferroc	37000	1	0	1	0	0	1	1	1	0	0	1	0	1	1	0
2061637539	2	0	54.4	25.0	13.8	design			1	5	8	80000	no		0	0	2022	mixed	ferroc	80000	0	0	1	0	0	0	1	1	1	1	0	0	1	1	0
2061691016	0	1	25.0	17.0	3.0	design			1	4	12	43999	no		0	0	2020	brick	ferroc	43999	0	0	1	0	0	0	1	1	0	1	0	0	1	1	0
2062052723	1	0	37.2	10.4	14.0	euro	45000	yard	1	13	20	45000	no	2.7	0	0	2020	mixed	ferroc	45000	1	0	1	0	0	0	1	1	0	1	0	0	1	0	0
2062088130	0	1	32.0			euro	1	yard	1	6	8				0	0	2019	mono	ferroc	29000	1	0	0	0	0	0	1	1	0	0	1	0	0	1	0
2058607651	0	1	20.0	10.0	5.0	euro				1	8	28000	no		0	0	2021	mono	ferroc	28000	0	0	1	0	0	0	1	1	0	1	0	0	1	1	0
2060840227	2	0	68.0			design	1	yard		4	6				0	0	1870			93000	1	0	0	0	0	0	1	1	1	0	1	0	0	1	0
2061381399	1	0	33.9	24.0	8.0	design			1	15	16	45000	no		0	0	2022	mixed	ferroc	40000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2061804070	2	0	44.0		6.0	cosm				5	5	40000	no		0	0	1963	panel	ferroc	40000	1	0	1	0	0	0	1	1	0	1	1	0	1	0	0
2061391749	0	1	16.0		3.0	design				1		35000	yes		0	0				32000	1	0	1	0	0	0	1	1	0	1	1	0	1	0	0
2061380190	3	0	92.0	75.0	17.0	design			1	4	4	250900	yes		1	0	1849	brick	mixed	250900	1	0	1	0	0	0	1	1	0	1	0	0	0	0	0
2061380728	2	0	75.0	50.0	10.0	euro			1	10	24	120000	no		0	1	2015	mixed	ferroc	120000	1	0	1	0	0	0	1	1	1	1	1	0	1	0	0
2061749287	1	0	69.0	40.0	17.0	euro		yard		5		65000	no		1	0				65000	1	0	1	0	0	0	1	1	1	1	0	0	0	1	0
2062108749	1	0	30.0			euro	1	yard		5	9		yes		1	1	1970	panel	ferroc	44000	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0
2062045659	0	1	23.1	15.5	4.0	euro	нет	yard		15	18		no	2.7	0	0	2019	mono	ferroc	55600	1	0	1	0	0	1	1	0	0	1	0	0	1	0	0
2061559342	2	0	55.6	32.0	12.0	design				2	6	88000	no	3.8	0	0	1842	brick		88000	0	0	1	0	0	0	1	1	0	1	0	0	1	1	0
2061381864	2	0	62.0	38.0	12.0	euro			2	3	24	55000	no		0	0	2014	ferroc	mono	60000	1	0	0	0	0	0	1	0	1	1	0	0	1	0	0
2061774506	0	1	24.6	18.0	4.0	design		street		13	29	35000	no		1	0	2022	mono	ferroc	35000	0	0	1	0	0	0	1	1	0	1	0	0	0	1	0
2061865203	1	0	36.0	17.5	10.2	design	1	yard	1	11	11		no	2.8	1	0	2021	mixed	ferroc	65000	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1
2061955624	1	0	42.0	17.0	13.0	design			1	7	15	62000	no		0	1	2013	mono	ferroc	62000	0	0	1	0	0	0	1	1	1	1	0	0	1	1	0
2061381026	3	0	87.0	50.0	10.0	design				4	5	150000	no		1	0	1910	brick	mixed	150000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2061638480	3	0	107.0	75.0	10.0	design		both		2	5	170000	no		1	0		brick		170000	1	0	1	0	0	0	1	1	1	1	1	0	0	1	0
2062107533	1	0	30.7	15.8	6.3		нет	yard		4	5	25000	no		1	0	1960	panel	ferroc	25000	1	1	0	1	0	0	0	1	0	0	1	1	1	1	0
2061191467	1	0	52.1	26.6	10.1	euro	1			2	4	70000	no		1	0	1853	brick	mixed	70000	1	1	1	0	0	0	1	1	1	1	0	1	1	1	0
2061392689	2	0	62.0	31.5	10.0	cosm		street	2	2	10	49950	no	2.6	1	1	2015	panel	ferroc	45000	0	0	1	0	0	0	1	1	0	1	0	0	0	1	0
2060392747	0	1	22.0	15.0		euro	1	yard		1	5	3000	no		1	0	1908	brick	mixed	27000	0	1	1	1	0	0	1	1	0	1	1	1	1	1	1
2061381050	2	0	53.0	40.0	7.0	euro	1	street	1	1	7	150000	yes		0	1	2019	brick		150000	1	0	1	0	0	0	1	1	1	1	0	0	1	0	0
2062114297	1	0	41.0	16.0	12.0	euro		yard	1	14	27	35000	no		1	1	2012	mixed	ferroc	35000	1	0	1	0	0	1	1	1	1	1	0	0	0	1	0
2061255353	0	1	15.0	14.0	1.0	cosm				4		14500	no	2.5	1	0				29000	1	0	1	0	0	0	0	0	0	1	1	0	0	1	0
2061427180	2	0	58.3	31.3	12.0	euro		yard	1	23	25	60000			0	1	2015	mono	ferroc	60000	1	0	1	0	0	1	1	1	1	1	0	0	1	1	0
2061017994	0	1	14.9	8.0	4.0	euro		yard		8	18	30000	no		1	0	2020	mono	ferroc	30000	1	0	1	0	0	0	0	1	0	1	0	0	0	1	0
2061897678	2	0	59.0	33.0	13.0	euro		street	1	18	25	77000	no		1	0	2022	mono	ferroc	77000	1	0	1	0	0	0	1	1	1	1	0	0	0	1	0
2061488912	1	0	49.0	18.0	15.0					2	9	1000	no		1	1	1971	panel	ferroc	40000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2061671664	0	1	24.0	21.0						15	18	42000	no	2.5	0	0	2019	mono	ferroc	42000	1	0	1	0	0	1	1	1	0	1	0	0	1	1	0
2061521705	0	1	20.0	18.0	2.0	design	нет	yard		1	6	34000	no	3.0	1	0	1909	brick	mixed	34000	1	1	1	0	0	0	1	1	0	1	1	1	1	0	1
2061380623	3	0	80.0	50.0	30.0	euro			1	6	8	145000	yes		0	0	2021	mono	ferroc	230000	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
2062104677	1	0	45.0	18.0	12.0	euro	1	yard	1	19	25	45000	no	2.7	1	1	2012	mono	ferroc	45000	1	0	1	0	0	0	1	1	0	1	0	1	1	0	0
